"id","diocese_id","code","alias","name","type","responsible","description","email","phone","url","picture","tags","phone_original","phone_international","phone_national","community_type","common_name"
5975,922,"st/67/mont-sainte-odile","183373","MONT SAINT ODILE","Communauté de paroisses","Pierre ALIMASI"," ","cp.ste.odile@gmail.com","+33388958021","http://www.alsace.catholique.fr/zp-molsheim-bruche/cp-du-mont-sainte-odile/","http://lh3.googleusercontent.com/3SYgpQlymerMmRQeuOPXsrcCem341wwmkozzFkXty1n46lOoO5lKKycVJFKf9p8D-s1DOY7tjBf__4mHf_JU4t4",,"03 88 95 80 21","+33 3 88 95 80 21","03 88 95 80 21","PARISH",
5976,922,"st/67/des-moulins-de-la-sauer","67twvf","MOULINS DE LA SAUER","Communauté de paroisses","Frédéric MARTIN"," ",,"+33388804287",,,,"03 88 80 42 87","+33 3 88 80 42 87","03 88 80 42 87","PARISH",
5977,922,"st/67/mutzig","183394","MUTZIG","Communauté de paroisses","Robert ABELAVA"," ","paroisses.mutzig@gmail.com","+33388381459",,,,"03 88 38 14 59","+33 3 88 38 14 59","03 88 38 14 59","PARISH",
5978,922,"st/67/maison-st-florent","678mtn","Maison St Florent","Communauté religieuse","Edouard Brucker"," ",,,,,,,,,"PARISH",
5979,922,"st/67/neudorf-port-du-rhin","67pdy5","NEUDORF PORT DU RHIN","Communauté de paroisses","René Fischer","Saint-Jean-Paul-II Consultez notre site internet pour plus d&#39;infos et d&#39;autres célébrations et invitations. Merci","hodei@wanadoo.fr","+33388559040","http://www.neudorf-portdurhin-catho.fr","http://lh4.ggpht.com/N2C1cs1Sn_1Po6vnPat_edCHxH5oPBI4dmPaHK8yhA4PlxaMszVPAuEMap4-6b6CfMd941H_JZzU4DL81RsE_A",,"03 88 55 90 40","+33 3 88 55 90 40","03 88 55 90 40","PARISH",
5980,922,"st/67/neuhof","67di6w","NEUHOF","Communauté de paroisses","Jean-Paul Wihlm","Prêtre coopérateur : Jean-François Harthong ",,"+33388394477","http://paroisses-neuhof.diocese-alsace.fr/",,,"03 88 39 44 77","+33 3 88 39 44 77","03 88 39 44 77","PARISH",
5981,922,"st/67/pays-d-erstein","67opel","PAYS D'ERSTEIN","Communauté de paroisses","Claude BERTRAND"," ",,"+33388980367","http://paroisses-pays-erstein.fr",,,"03 88 98 03 67","+33 3 88 98 03 67","03 88 98 03 67","PARISH",
5982,922,"st/68/en-pays-de-brisach","68j5sh","PAYS DE BRISACH","Communauté de paroisses","Didier KARON"," ","cp-stetienne.paysbrisach@orange.fr","+33389725313","http://cpsepb.fr/index.html",,,"03 89 72 53 13","+33 3 89 72 53 13","03 89 72 53 13","PARISH",
5983,922,"st/68/du-pays-de-cernay","68j8lw","PAYS DE CERNAY","Communauté de paroisses","Jean-Marie Renoux"," ","contact@paroisses-paysdecernay.fr","+33389755405","http://paroisses-paysdecernay.fr",,,"03 89 75 54 05","+33 3 89 75 54 05","03 89 75 54 05","PARISH",
5984,922,"st/67/du-pays-de-fleckenstein","67r1dx","PAYS DE FLECKENSTEIN","Communauté de paroisses","Jean-Luc CASPAR"," ","boscocst@gmail.com","+33388944101",,,,"03.88.94.41.01","+33 3 88 94 41 01","03 88 94 41 01","PARISH",
5985,922,"st/68/du-pays-de-la-potasse","68fd81","PAYS DE LA POTASSE","Communauté de paroisses","Frédéric Gros"," ",,"+33389577606","http://cathowittelstaff.free.fr",,,"03 89 57 76 06","+33 3 89 57 76 06","03 89 57 76 06","PARISH",
5986,922,"st/67/pays-de-marckolsheim","67aces","PAYS DE MARCKOLSHEIM","Communauté de paroisses","Jean-Pierre Fohrer"," ",,"+33388925124",,,,"03 88 92 51 24","+33 3 88 92 51 24","03 88 92 51 24","PARISH",
5987,922,"st/68/pays-de-montreux","68gmun","PAYS DE MONTREUX","Communauté de paroisses","Piotr Kopitzara"," ",,"+33389252029",,,,"03.89.25.20.29","+33 3 89 25 20 29","03 89 25 20 29","PARISH",
5988,922,"st/67/nordhouse","183415","PAYS DE SAINT LUDAN","Communauté de paroisses","Etienne HELBERT"," ",,"+33388980791","http://www.communautedupaysdest-ludan.com",,,"03 88 98 07 91","+33 3 88 98 07 91","03 88 98 07 91","PARISH",
5989,922,"st/67/pays-de-st-materne-sur-ill-et-scheer","674wu3","PAYS DE ST MATERNE, SUR ILL ET SCHEER","Communauté de paroisses","Antoine Burg"," ","com.paroisses@benfeld-catholique.fr","+33388744007","http://www.benfeld-catholique.fr",,,"03 88 74 40 07","+33 3 88 74 40 07","03 88 74 40 07","PARISH",
5990,922,"st/67/du-pays-de-wissembourg","671qtt","PAYS DE WISSEMBOURG","Communauté de paroisses","Dominique Moog"," ","paroisse-sts-pierre-et-paul@wanadoo.fr","+33388941631",,,,"03 88 94 16 31","+33 3 88 94 16 31","03 88 94 16 31","PARISH",
5991,922,"st/68/pays-des-sources","686nqc","PAYS DES SOURCES","Communauté de paroisses","Christophe LACNY"," ","pays.des.sources@orange.fr","+33389408540",,,,"03 89 40 85 40","+33 3 89 40 85 40","03 89 40 85 40","PARISH",
5992,922,"st/67/bouxwiller","183081","PAYS DU BASTBERG ET DE LA PETITE PIERRE","Communauté de paroisses","Cyrille LUTZ"," ",,"+33388700051","http://bastberglapetitepierre.diocese-alsace.fr/",,,"03 88 70 00 51","+33 3 88 70 00 51","03 88 70 00 51","PARISH",
5993,922,"st/67/pays-du-donon","67tvi4","PAYS DU DONON","Communauté de paroisses","Marc STECK"," ",,"+33388970175",,,,"03 88 97 01 75","+33 3 88 97 01 75","03 88 97 01 75","PARISH",
5994,922,"st/67/pays-du-haut-barr","67mbdw","PAYS DU HAUT BARR","Communauté de paroisses","Jean-Marie KIENTZ"," ","paroissedesaverne@yahoo.fr","+33388017346","http://paroissedesaverne.free.fr",,,"03 88 01 73 46","+33 3 88 01 73 46","03 88 01 73 46","PARISH",
5995,922,"st/68/pays-welsche","68o2ix","PAYS WELCHE","Communauté de paroisses","Albert Ketterer"," ","paroissespayswelche@gmail.com","+33389475024","http://paroisses-pays-welche.fr",,,"03 89 47 50 24","+33 3 89 47 50 24","03 89 47 50 24","PARISH",
5996,922,"st/67/piemont-de-saint-michel","67ezog","PIEMONT DE SAINT-MICHEL","Communauté de paroisses","Claude BREESE"," ",,"+33388911434","http://piemontsaintmichel.diocese-alsace.fr",,,"03 88 91 14 34","+33 3 88 91 14 34","03 88 91 14 34","PARISH",
5997,922,"st/67/piemont-du-bernstein","6747qx","PIEMONT DU BERNSTEIN","Communauté de paroisses","Jean Chamley"," ",,"+33388924059",,,,"03 88 92 40 59","+33 3 88 92 40 59","03 88 92 40 59","PARISH",
5998,922,"st/67/piemont-du-hohenbourg","67jprp","PIEMONT DU HOHENBOURG","Communauté de paroisses","Antoine HAEUSSLER"," ","paroisse.obernai@free.fr","+33388955524","http://obernai.paroisse.net",,,"03 88 95 55 24","+33 3 88 95 55 24","03 88 95 55 24","PARISH",
5999,922,"st/67/plaine-de-la-bruche","677bne","PLAINE DE LA BRUCHE","Communauté de paroisses","Augustin YOLE RAMAZANI"," ","paroisses.plbruche@free.fr","+33388508046","http://www.alsace.catholique.fr/zp-molsheim-bruche/cp-plaine-de-la-bruche/",,,"03.88.50.80.46","+33 3 88 50 80 46","03 88 50 80 46","PARISH",
6000,922,"st/67/des-ponts-de-l-alliance","67l61g","PONTS DE L'ALLIANCE","Communauté de paroisses","Pierre RENDLER"," ","pontdealliance@gmail.com","+33388330153","http://www.alsace.catholique.fr/zp-strasbourg-eurometropole/cp-des-ponts-de-lalliance/",,,"03 88 33 01 53","+33 3 88 33 01 53","03 88 33 01 53","PARISH",
6001,922,"st/68/porte-du-jura","68icp7","PORTE DU JURA","Communauté de paroisses","Adolphe TSIAKAKA"," ",,"+33389407154",,"http://lh3.googleusercontent.com/hxS3tlzwLiNTcGS_I8M9FHPL4OwEjsLn7aYgXTxQzGMjdCGApFhQSLaV3jhqe2b54oesNveo9DKqTdV5MShHYlB_",,"03 89 40 71 54","+33 3 89 40 71 54","03 89 40 71 54","PARISH",
6002,922,"st/67/porte-nord-de-strasbourg","67lzk3","PORTE NORD DE STRASBOURG","Communauté de paroisses","Gabriel SEYFRIED"," ",,"+33388694080","http://www.paroisses-catho-stmax-nord-strasbg.fr",,,"03 88 69 40 80","+33 3 88 69 40 80","03 88 69 40 80","PARISH",
6003,922,"st/68/des-portes-de-france","68a3x8","PORTES DE FRANCE","Communauté de paroisses","Philippe Amecy"," ",,"+33389671370",,,,"03 89 67 13 70","+33 3 89 67 13 70","03 89 67 13 70","PARISH",
6004,922,"st/68/portes-de-l-altenberg","68t659","PORTES DE L'ALTENBERG","Communauté de paroisses","Régis Alina"," ","paroissebrunstatt@estvideo.fr","+33369190724","http://altenberg.diocese-alsace.fr",,,"0369190724","+33 3 69 19 07 24","03 69 19 07 24","PARISH",
6005,922,"st/68/portes-vallee-de-la-doller","68a1h3","PORTES DE LA VALLEE DE LA DOLLER","Communauté de paroisses","Jan KOSTER"," ",,"+33389825274",,,,"03 89 82 52 74","+33 3 89 82 52 74","03 89 82 52 74","PARISH",
6006,922,"st/68/portes-de-mulhouse","68zp0e","PORTES DE MULHOUSE","Communauté de paroisses","Vincent-Marie Meyer","prêtre coopérateur : Georges IMBERDISSE ","par.stetienne@estvideo.fr","+33369657927","http://paroissesdesportesdemulhouse.fr/",,,"03.69.65.79.27","+33 3 69 65 79 27","03 69 65 79 27","PARISH",
6007,922,"st/67/des-portes-du-kochersberg","67wbw1","PORTES DU KOCHERSBERG","Communauté de paroisses","Ludovic René-Philippe RAKOTO"," ",,"+33388560471","http://lpdk.free.fr",,,"03 88 56 04 71","+33 3 88 56 04 71","03 88 56 04 71","PARISH",
6008,922,"st/68/des-portes-du-sundgau","68azup","PORTES DU SUNDGAU","Communauté de paroisses","Jean-Paul Grandthurin"," ",,"+33389259140",,,,"03 89 25 91 40","+33 3 89 25 91 40","03 89 25 91 40","PARISH",
6009,922,"st/68/pres-d-oelenberg","686dbu","PRÈS D'OELENBERG","Communauté de paroisses","PIOTR JAN KARP"," ","st-benoit@presdoelenberg.org","+33389521614","http://www.presdoelenberg.org",,,"03 89 52 16 14","+33 3 89 52 16 14","03 89 52 16 14","PARISH",
6010,922,"st/68/du-quatelbach","687qzl","QUATELBACH","Communauté de paroisses","Eric Maier"," ","communauteparoissesillzach@wanadoo.fr","+33389527799","http://www.quatelbach.fr",,,"03 89 52 77 99","+33 3 89 52 77 99","03 89 52 77 99","PARISH",
6011,922,"st/67/saint-pierre-le-vieux-et-saint-michel","183565","REMPARTS DE STRASBOURG","Communauté de paroisses","Etienne Uberall"," ","parcathstpv@noos.fr","+33388323906","http://www.communaute-des-remparts.org",,,"03 88 32 39 06","+33 3 88 32 39 06","03 88 32 39 06","PARISH",
6012,922,"st/68/ried-et-hardt","683x16","RIED ET HARDT","Communauté de paroisses","Dominique KRESS"," ","mergel.christine@orange.fr","+33389474126","http://riedethardt.diocese-alsace.fr",,,"03 89 47 41 26","+33 3 89 47 41 26","03 89 47 41 26","PARISH",
6013,922,"st/67/rives-de-l-andlau-et-l-ill","67j9vn","RIVES DE L'ANDLAU ET L'ILL","Communauté de paroisses","Fabrice REBEL"," ","copafepo@wanadoo.fr","+33388642013","http://notredamedelalliance.free.fr",,,"03 88 64 20 13","+33 3 88 64 20 13","03 88 64 20 13","PARISH",
6014,922,"st/67/rives-de-la-bruche","679lvs","RIVES DE LA BRUCHE","Communauté de paroisses","Boguslaw Bialek"," ","paroisses@cathobord2bruche.fr","+33388780661","http://cathobord2bruche.fr",,,"03 88 78 06 61","+33 3 88 78 06 61","03 88 78 06 61","PARISH",
6015,922,"st/67/les-rives-du-muhlbach","67ehju","RIVES DU MÜHLBACH","Communauté de paroisses","Père Justin ZANGRE","Communauté de Paroisses des Rives du Mühlbach,&nbsp; sous le patronage de Notre-Dame de l&#39;Espérance :Achenheim - Breuschwickersheim - Oberschaeffolsheim&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","commuhlbach@gmail.com","+33642611611","http://communaute-rives-muhlbach.org/","http://lh3.googleusercontent.com/qFLqt1MTsFi2y6F4MaSY2kf2KCivdLEjYuFSzTkDc7v73QbkALgYfbbu2QfmbUQBSrnMXRiLArkEgIzowioxLzDa",,"06 42 61 16 11","+33 6 42 61 16 11","06 42 61 16 11","PARISH",
6016,922,"st/68/des-rives-du-nouveau-bassin","68i4t1","RIVES DU NOUVEAU BASSIN","Communauté de paroisses","Claude MUSLIN","vicaire : Charles GUTHLIN ","paroisse.ste.jeanne.darc@hotmail.fr","+33389458961",,,,"03 89 45 89 61","+33 3 89 45 89 61","03 89 45 89 61","PARISH",
6017,922,"st/67/rosenmeer","67bpdn","ROSENMEER","Communauté de paroisses","Raoul PERALTA CHAMORRO","prêtre coopérateur : Dalmer JIRON DEZA ","paroisses.rosenmeer@orange.fr","+33388504054","http://paroisse-rosenmeer.fr/",,,"03 88 50 40 54","+33 3 88 50 40 54","03 88 50 40 54","PARISH",
6018,922,"st/68/de-rouffach","68yc5j","ROUFFACH","Communauté de paroisses","Claude Winckler"," ","contact@paroisses-rouffach-nds.org","+33389496110","http://www.paroisses-rouffach-nds.org",,,"03 89 49 61 10","+33 3 89 49 61 10","03 89 49 61 10","PARISH",
6019,922,"st/67/hautepierre","676ufa","SAINT BENOÎT/SAINT JEAN BOSCO","Communauté de paroisses"," Père Pius Muzyanda Katumpwe"," ","stbenoit.hautepierre@free.fr","+33388263319","http://stbenoit.hautepierre.free.fr/stbenoit.stjeanbosco/",,,"03 88 26 33 19","+33 3 88 26 33 19","03 88 26 33 19","PARISH",
6020,922,"st/67/saint-bernard","183532","SAINT MAURICE - SAINT BERNARD","Communauté de paroisses","Philippe Aviron-Violet"," ","st.maurice.strasbourg@wanadoo.fr","+33388611657","http://paroisse-maurice-bernard.eu",,,"03 88 61 16 57","+33 3 88 61 16 57","03 88 61 16 57","PARISH",
6021,922,"st/67/saint-nicolas---saint-joseph","67rs0z","SAINT NICOLAS - SAINT JOSEPH","Communauté de paroisses","François Wernert"," ","par.st-nicolas@evc.net","+33388731992","http://www.st-nicolas-haguenau.fr",,,"03 88 73 19 92","+33 3 88 73 19 92","03 88 73 19 92","PARISH",
6022,922,"st/67/st-pierre-le-jeune","67kr15","SAINT PIERRE LE JEUNE","Communauté de paroisses",," ",,"+33388324319","http://www.paroisse-catholique-stpierre.com",,,"03 88 32 43 19","+33 3 88 32 43 19","03 88 32 43 19","PARISH",
6023,922,"st/67/saint-georges-de-haguenau","672new","SAINT-GEORGES DE HAGUENAU","Communauté de paroisses","Curé  - Yannick BEUVELET","Prêtres coopérateurs :Abbé Nicolas MONNEAUAbbé André N&#39;KOY (missions africaines)Abbé Hermann FITIAVANA, prêtre étudiantpage Facebook ParoisseSaintGeorgesHaguenau ","parois.s.georges@evc.net","+33388939003","http://stgeorgeshaguenau.fr/","http://lh5.ggpht.com/rcrF9Y7dT8yBVp0O-rSn1ONDZMG3idRZp71OwWTX-1g5nEvnhzXnln1SqHF3k0Kga1OFdKFnieCQyVzkp9xaAbiK",,"03.88.93.90.03","+33 3 88 93 90 03","03 88 93 90 03","PARISH",
6055,922,"st/68/val-de-traubach","68wyah","VAL DE TRAUBACH","Communauté de paroisses","Père Piotr Kopitzara"," ",,"+33389258883",,,,"03.89.25.88.83","+33 3 89 25 88 83","03 89 25 88 83","PARISH",
6514,930,"va/56/la-roche-bernard","190053","La Roche Bernard","Paroisse",," ",,,,,,,,,"PARISH",
6024,922,"st/68/les-sarments-du-hohlandsbourg","68d1jb","SARMENTS DU HOHLANDSBOURG","Communauté de paroisses","Albert NOUATI","Horaires secrétariat :Mardi et Jeudi : 8h15 à 12h15 et 13h à 17hMercredi : 8h15 à 12h15Bulletin avec les horaires de messes en semaine disponible sur le site web. ","paroisse.wintzenheim@wanadoo.fr","+33389270392","http://www.les-sarments-du-hohlandsbourg.org",,,"03 89 27 03 92","+33 3 89 27 03 92","03 89 27 03 92","PARISH",
6025,922,"st/67/sur-sarre-et-eichel","67rl6k","SARRE ET EICHEL","Communauté de paroisses","François KIEFFER"," ",,"+33388001092",,"http://lh3.ggpht.com/ByJlVlb-MZnLym4GfzDgoYQE7VGxrcW1lNXOiKyQcRfxJp-LLZ_nEF6tpvdj_RFDqBsX_mLOfLtrH4ULsJ5obF4",,"03 88 00 10 92","+33 3 88 00 10 92","03 88 00 10 92","PARISH",
6026,922,"st/67/sarre-union","183589","SARRE UNION","Communauté de paroisses","François KIEFFER"," ",,"+33388001092",,"http://lh4.ggpht.com/MVAqIGgnHaHOZY3O5OMiBigO94nP0OZ1FVEfgFBvfrxNWDJ--SI7zBJsBPR2MCU-HlOC21Lndt7t00Pi4rpv9KQL",,"03 88 00 10 92","+33 3 88 00 10 92","03 88 00 10 92","PARISH",
6027,922,"st/67/schiltigheim-cite-des-brasseurs","672agq","SCHILTIGHEIM-CITÉ DES BRASSEURS","Communauté de paroisses","Yannick Lobstein"," ","par.ste.famille@evc.net","+33388640229","http://www.catho-schiltigheim.fr",,,"03 88 64 02 29","+33 3 88 64 02 29","03 88 64 02 29","PARISH",
6028,922,"st/68/sel-de-la-terre","689211","SEL DE LA TERRE","Communauté de paroisses","Philippe Burgy","",,"+33389526314",,,,"03.89.52.63.14","+33 3 89 52 63 14","03 89 52 63 14","PARISH",
6029,922,"st/67/selestat--cite-des-humanistes","67suh0","SELESTAT -CITE DES HUMANISTES","Communauté de paroisses","Christian Kamenisch"," ","paroisses-catho-selestat@orange.fr","+33388580030","http://cathoselestat.diocese-alsace.fr/",,,"03 88 58 00 30","+33 3 88 58 00 30","03 88 58 00 30","PARISH",
6030,922,"st/68/seppois-le-bas","183617","SEPPOIS LE BAS","secteur Inter Paroissial","Daniel ISEL"," ",,"+33389256009",,,,"03 89 25 60 09","+33 3 89 25 60 09","03 89 25 60 09","PARISH",
6031,922,"st/67/soultz-sous-forets","183635","SOULTZ SOUS FORETS","Communauté de paroisses","Jean-Marie REICHARDT"," ",,"+33388804155","http://www.paroisse-ssf.com",,,"03 88 80 41 55","+33 3 88 80 41 55","03 88 80 41 55","PARISH",
6032,922,"st/67/du-soultzbach-a-l-eberbach","67rrra","SOULTZBACH A L'EBERBACH","Communauté de paroisses","Marc SLIWA"," ","marc.sliwa@wanadoo.fr","+33388093174",,,,"03 88 09 31 74","+33 3 88 09 31 74","03 88 09 31 74","PARISH",
6033,922,"st/67/les-sources-de-la-bruche","67sagz","SOURCES DE LA BRUCHE","Communauté de paroisses","Damien MEKPO"," ","sourcesbruche@orange.fr","+33388976092","http://paroisses.sourcesdelabruche.over-blog.fr/",,,"03 88 97 60 92","+33 3 88 97 60 92","03 88 97 60 92","PARISH",
6034,922,"st/67/des-sources-de-la-moder","67ceb4","SOURCES DE LA MODER","Communauté de paroisses","Bernard SCHNABEL"," ","paroissecathoing@yahoo.fr","+33388894518",,,,"03 88 89 45 18","+33 3 88 89 45 18","03 88 89 45 18","PARISH",
6035,922,"st/68/des-sources-du-muehlgraben-aux-rives-du-rhin","68p721","SOURCES DU MUEHLGRABEN AUX RIVES DU RHIN","Communauté de paroisses","Janusz Damian FEDOR"," ",,"+33389483780",,,,"03 89 48 37 80","+33 3 89 48 37 80","03 89 48 37 80","PARISH",
6036,922,"st/67/st-pierre-le-vieux","67o549","ST PIERRE LE VIEUX","Communauté de paroisses",," ",,"+33388323906","http://www.diocese-alsace.fr/index.php?option=com_content&view=category&layout=blog&id=335&Itemid=1459",,,"03 88 32 39 06","+33 3 88 32 39 06","03 88 32 39 06","PARISH",
6037,922,"st/67/du-steinacker","678g1d","STEINACKER","Communauté de paroisses","François NAKATALA"," ",,"+33388503825",,,,"03 88 50 38 25","+33 3 88 50 38 25","03 88 50 38 25","PARISH",
6038,922,"st/67/saint-joseph-koenigshoffen","183548","STRASBOURG KOENIGSHOFFEN","Paroisse","Philippe Rapp"," ","saintjosephstrasbourg@orange.fr","+33388300564",,,,"03 88 30 05 64","+33 3 88 30 05 64","03 88 30 05 64","PARISH",
6039,922,"st/67/strasbourg-cathedrale","67gdnj","STRASBOURG-CATHEDRALE","Communauté de paroisses","Michel Wackenheim"," ","presbytere@cathedrale-strasbourg.fr","+33388214334","http://www.cathedrale-strasbourg.fr",,,"0388214334","+33 3 88 21 43 34","03 88 21 43 34","PARISH",
6040,922,"st/67/koenigshoffen","67divg","STRASBOURG-KOENIGSHOFFEN","Communauté de paroisses","Philippe Rapp"," ","saintjosephstrasbourg@orange.fr","+33388300564","http://www.diocese-alsace.fr/index.php?option=com_content&view=category&layout=blog&id=347&Itemid=1467",,,"03 88 30 05 64","+33 3 88 30 05 64","03 88 30 05 64","PARISH",
6041,922,"st/67/robertsau","67158e","STRASBOURG-ROBERTSAU","Communauté de paroisses","Père Didier Muntzinger","Eglise Saint-Louis et Chapelle de la clinique Sainte-AnneCuré : Père Didier MUNTZINGERVicaire : Père Pierre-Hubert HAAGtelephone: 03 88 31 16 00 email: paroisse.saint.louis@free.frsite web: http://www.saint-louis-robertsau.com ","paroisse.saint.louis@free.fr","+33388311600","http://www.saint-louis-robertsau.fr",,,"03 88 31 16 00","+33 3 88 31 16 00","03 88 31 16 00","PARISH",
6042,922,"st/68/sur-ill-et-thur","68k48v","SUR ILL ET THUR","Communauté de paroisses","Damien MOGLO"," ",,"+33389810140",,,,"03 89 81 01 40","+33 3 89 81 01 40","03 89 81 01 40","PARISH",
6043,922,"st/68/terre-d-envol","68ym38","TERRE D'ENVOL","Communauté de paroisses","Jean-Pierre Buecher"," ","paroissesB2H2M@gmail.com","+33389671970",,,,"03 89 67 19 70","+33 3 89 67 19 70","03 89 67 19 70","PARISH",
6044,922,"st/67/terre-de-missions","67uol3","TERRE DE MISSIONS","Communauté de paroisses","Justin Kette"," ",,"+33388723632",,,,"03 88 72 36 32","+33 3 88 72 36 32","03 88 72 36 32","PARISH",
6045,922,"st/68/terre-de-promesses","68rqu3","TERRE DE PROMESSES","Communauté de paroisses","Joseph NGUYEN"," ","terredepromesses@orange.fr","+33389815420",,,,"03 89 81 54 20","+33 3 89 81 54 20","03 89 81 54 20","PARISH",
6046,922,"st/67/terres-de-honau","67q0m7","TERRES DE HONAU","Communauté de paroisses","Irénée VALACHIE"," ","honau@free.fr","+33388968530","http://honau.free.fr",,,"03 88 96 85 30","+33 3 88 96 85 30","03 88 96 85 30","PARISH",
6047,922,"st/67/des-terres-de-marmoutier","6709nj","TERRES DE MARMOUTIER","Communauté de paroisses","Claude DRUI"," ",,"+33388706142",,,,"03 88 70 61 42","+33 3 88 70 61 42","03 88 70 61 42","PARISH",
6048,922,"st/68/de-thann","68dav6","THANN","Communauté de paroisses","Hubert SCHMITT  Administrateur, Vicaire épiscopal"," ",,"+33389379111",,,,"03 89 37 91 11","+33 3 89 37 91 11","03 89 37 91 11","PARISH",
6049,922,"st/68/thierenbach","68lf1f","THIERENBACH","Communauté de paroisses",," ",,"+33389769566",,,,"03 89 76 95 66","+33 3 89 76 95 66","03 89 76 95 66","PARISH",
6050,922,"st/68/thierhurst","687hqf","THIERHURST","Communauté de paroisses","Eric Krupa"," ",,"+33389725152",,,,"03 89 72 51 52","+33 3 89 72 51 52","03 89 72 51 52","PARISH",
6051,922,"st/67/des-trois-croix","673a5e","TROIS CROIX","Communauté de paroisses","Denis Albert DUMAIN"," ","paroisse.batzendorf@free.fr",,,,,,,,"PARISH",
6052,922,"st/68/val-d-argent","68kzj1","VAL D'ARGENT","Communauté de paroisses","André WILLEMIN"," ",,"+33389587152",,,,"03 89 58 71 52","+33 3 89 58 71 52","03 89 58 71 52","PARISH",
6053,922,"st/67/val-de-moder","67jloa","VAL DE MODER","Communauté de paroisses",," ","commparoisse.pfaff@gmail.com","+33388077164",,,,"03 88 07 71 64","+33 3 88 07 71 64","03 88 07 71 64","PARISH",
6054,922,"st/68/du-val-de-munster","68qsv1","VAL DE MUNSTER","Communauté de paroisses","Jean-Louis Hug"," ","com.stgregoire@orange.fr","+33389773240","http://www.alsace.catholique.fr/zp-vignoble-et-vallees/cp-rives-de-la-fecht-val-munster",,,"03 89 77 32 40","+33 3 89 77 32 40","03 89 77 32 40","PARISH",
6186,926,"to/37/pussigny","186048","Pussigny","Paroisse",," ",,,,,,,,,"PARISH",
6056,922,"st/68/du-val-de-wesserling","68p0bw","VAL DE WESSERLING","Communauté de paroisses","Joseph KUONY","prêtre coopérateur : Jean-Marie UHLEN ",,"+33389826377","http://paroisses.thur.free.fr",,,"03 89 82 63 77","+33 3 89 82 63 77","03 89 82 63 77","PARISH",
6057,922,"st/68/de-la-vallee-noble","6832nl","VALLEE NOBLE","Communauté de paroisses","Szczepan MAZIARZ"," ","paroisses.vallee-noble@laposte.net","+33389470034","http://www.paroisses-valleenoble.org",,,"03 89 47 00 34","+33 3 89 47 00 34","03 89 47 00 34","PARISH",
6058,922,"st/68/tagsdorf","183656","VALLÉE DE HUNDSBACH","Communauté de paroisses","Sylvère Gschwend"," ",,"+33389078475",,"http://lh3.googleusercontent.com/xzPuq8MzIkKdFQisNQmEOugwupYlUhfFzyR_SO85KR73UMwchdmOkQZ8oKEw1lL0e1edzDXG4VJrSwMG0m220Ng",,"03 89 07 84 75","+33 3 89 07 84 75","03 89 07 84 75","PARISH",
6059,922,"st/68/les-viaducs","68bman","VIADUCS","Communauté de paroisses","Raymond RUHLMANN"," ",,"+33389250298","http://www.saint-pierre-les-viaducs.com",,,"03 89 25 02 98","+33 3 89 25 02 98","03 89 25 02 98","PARISH",
6060,922,"st/68/vignes-et-chateaux","683i1w","VIGNES ET CHATEAUX","Communauté de paroisses","Christian Renger"," ","info@ribeau-st-gregoire.org","+33389736158","http://www.vignes-chateaux.net/Com.htm",,,"03 89 73 61 58","+33 3 89 73 61 58","03 89 73 61 58","PARISH",
6061,922,"st/67/de-ville","675bc3","Vallée de Villé","Communauté de paroisses","Olivier Becker (Curé)","Communauté de paroisses de la vallée de Villé sous le patronage de la Saint Famille","stefamille.ville@orange.fr","+33388571643","http://www.communaute-paroisses-vallee-de-ville.fr/","http://lh3.googleusercontent.com/c2qo4wqi_qWsYm3-rHXjwsFMMPUCofXu_3jLMi_APwsKwK2WYqW4yo5p2Bh9Y_ofagogM2ox5XV9b56EmJx0_w",,"03 88 57 16 43","+33 3 88 57 16 43","03 88 57 16 43","PARISH",
6062,922,"st/67/de-la-zinsel-du-nord","67jwbz","ZINSEL DU NORD","Communauté de paroisses","Gilles VIEILLE-CESSAY"," ","pastorale.gundershof@free.fr","+33388728045",,,,"03 88 72 80 45","+33 3 88 72 80 45","03 88 72 80 45","PARISH",
6063,923,"sz/61/marguerite-de-lorraine","184003","Bienheureuse Marguerite de Lorraine","Paroisse","P. Édouard Leger"," ","paroisse.bml.argentan@gmail.com","+33233670316",,,,"02.33.67.03.16","+33 2 33 67 03 16","02 33 67 03 16","PARISH",
6064,923,"sz/61/bienheureux-marcel-callo","184001","Bienheureux Marcel Callo","Paroisse","P. Philippe Pottier"," ","paroisse.marcelcallo@wanadoo.fr","+33233652705","http://www.paroissemarcelcallo61.fr",,,"02.33.65.27.05","+33 2 33 65 27 05","02 33 65 27 05","PARISH",
6065,923,"sz/61/notre-dame-au-pays-d-alencon","184038","Notre Dame au Pays d'Alençon","Paroisse","P. Loïc Gicquel Des Touches"," ","notre.dame.alencon@free.fr","+33233262089","http://www.orne.catholique.fr/-NOTRE-DAME-AU-PAYS-D-ALENCON,155-.html",,,"0233262089","+33 2 33 26 20 89","02 33 26 20 89","PARISH",
6066,923,"sz/61/notre-dame-de-la-marche","184004","Notre Dame de la Marche","Paroisse","P. Olivier Prestavoine"," ","paroissesfertelaiglemoulins@gmail.com","+33233345502",,,,"02.33.34.55.02","+33 2 33 34 55 02","02 33 34 55 02","PARISH",
